region,plant_id_eia
p101,57123
p16,57124
p16,57125
p16,57126
p101,57128
p134,57130
p103,57131
p9,57133
p33,57134
p80,57135
p16,57136
p5,57137
p96,57138
p122,57139
p28,57140
p116,57151
p2,57152
p61,57153
p10,57154
p63,57156
p2,57159
p85,57160
p85,57161
p85,57162
p63,57165
p12,57166
p64,57167
p101,57168
p97,57169
p112,57170
p36,57171
p36,57172
p33,57174
p105,57177
p122,57182
p122,57183
p134,57184
p127,57185
p127,57186
p1,57188
p54,57189
p75,57190
p80,57191
p12,57192
p38,57194
p2,57195
p97,57196
p65,57197
p68,57198
p76,57199
p97,57200
p9,57201
p101,57202
p112,57203
p126,57204
p13,57205
p33,57210
p16,57211
p65,57212
p12,57213
p69,57214
p122,57216
p10,57217
p10,57219
p10,57220
p10,57221
p10,57222
p10,57223
p10,57224
p10,57225
p10,57226
p10,57227
p10,57229
p10,57230
p10,57231
p10,57232
p10,57236
p10,57237
p121,57239
p121,57240
p101,57241
p31,57243
p34,57244
p10,57245
p10,57246
p10,57247
p68,57248
p111,57249
p105,57250
p45,57251
p45,57252
p131,57253
p122,57256
p47,57258
p48,57259
p65,57260
p50,57261
p40,57262
p48,57263
p48,57264
p131,57265
p9,57267
p122,57268
p131,57269
p131,57270
p43,57274
p12,57275
p40,57278
p122,57280
p68,57281
p10,57282
p41,57283
p82,57284
p122,57285
p50,57286
p127,57287
p68,57289
p33,57290
p10,57291
p10,57292
p10,57293
p10,57294
p10,57295
p1,57298
p24,57299
p121,57300
p10,57301
p10,57302
p60,57303
p10,57305
p10,57306
p10,57308
p34,57315
p34,57317
p28,57318
p2,57319
p2,57320
p97,57321
p10,57323
p28,57324
p80,57325
p48,57326
p24,57327
p125,57330
p10,57331
p50,57332
p5,57333
p97,57334
p97,57335
p97,57336
p125,57337
p31,57338
p9,57340
p126,57341
p83,57342
p15,57343
p16,57345
p50,57346
p36,57347
p125,57349
p133,57350
p126,57352
p25,57353
p134,57354
p99,57356
p31,57357
p50,57358
p9,57359
p9,57360
p9,57361
p122,57362
p98,57363
p10,57364
p98,57365
p98,57366
p34,57368
p31,57369
p5,57372
p28,57373
p68,57374
p44,57375
p12,57376
p34,57377
p10,57378
p28,57379
p131,57380
p126,57381
p126,57382
p126,57383
p126,57384
p44,57385
p44,57386
p37,57387
p122,57390
p30,57392
p15,57393
p10,57394
p43,57396
p126,57397
p110,57399
p93,57400
p116,57401
p97,57402
p28,57403
p127,57404
p103,57405
p80,57406
p88,57408
p92,57409
p111,57410
p111,57411
p131,57414
p61,57415
p70,57417
p10,57419
p9,57420
p103,57421
p38,57424
p15,57425
p15,57427
p15,57428
p15,57429
p15,57430
p15,57431
p43,57432
p112,57433
p44,57434
p98,57435
p97,57436
p5,57437
p101,57438
p9,57439
p10,57441
p13,57442
p103,57443
p15,57444
p12,57446
p116,57447
p126,57448
p112,57449
p12,57451
p11,57455
p12,57456
p126,57458
p10,57459
p10,57460
p97,57461
p112,57462
p81,57463
p122,57465
p120,57466
p45,57468
p70,57469
p126,57471
p127,57472
p131,57473
p60,57474
p10,57475
p18,57480
p129,57481
p10,57482
p9,57483
p10,57484
p126,57485
p126,57486
p126,57487
p126,57488
p53,57489
p10,57490
p10,57491
p98,57492
p83,57493
p122,57494
p2,57496
p9,57497
p9,57498
p9,57499
p70,57500
p70,57501
p91,57502
p97,57505
p9,57506
p63,57508
p34,57509
p11,57514
p10,57515
p49,57516
p48,57517
p63,57520
p9,57521
p9,57522
p9,57523
p30,57524
p5,57526
p3,57530
p134,57531
p10,57534
p10,57535
p10,57540
p10,57544
p43,57547
p5,57549
p5,57550
p21,57551
p75,57553
p34,57554
p11,57555
p27,57556
p9,57557
p9,57559
p28,57560
p28,57561
p28,57562
p28,57563
p9,57564
p101,57565
p10,57566
p31,57567
p134,57568
p31,57571
p126,57574
p31,57575
p31,57576
p31,57577
p5,57578
p9,57579
p9,57580
p122,57581
p122,57582
p9,57586
p117,57587
p126,57588
p128,57589
p50,57590
p31,57591
p40,57593
p9,57594
p116,57595
p132,57598
p132,57599
p128,57600
p132,57601
p132,57602
p132,57603
p132,57604
p132,57605
p97,57606
p97,57607
p97,57608
p45,57609
p53,57614
p50,57616
p65,57617
p112,57620
p10,57621
p83,57623
p9,57626
p105,57628
p70,57631
p70,57632
p2,57635
p127,57636
p105,57637
p53,57639
p122,57640
p44,57644
p33,57645
p123,57646
p126,57647
p68,57649
p10,57650
p10,57651
p5,57652
p10,57656
p30,57657
p64,57659
p126,57660
p126,57661
p126,57662
p53,57663
p127,57664
p43,57665
p126,57667
p9,57669
p9,57670
p9,57671
p28,57673
p131,57674
p83,57675
p131,57676
p97,57677
p53,57678
p28,57679
p28,57680
p33,57681
p9,57682
p10,57683
p13,57684
p101,57685
p97,57687
p132,57689
p18,57690
p9,57695
p9,57697
p9,57698
p64,57699
p9,57700
p9,57701
p24,57703
p103,57706
p28,57707
p10,57708
p127,57710
p131,57711
p131,57712
p9,57714
p122,57716
p131,57721
p10,57722
p126,57723
p126,57724
p9,57725
p126,57726
p126,57727
p126,57728
p11,57729
p10,57730
p126,57734
p11,57735
p47,57736
p47,57737
p47,57738
p47,57739
p47,57740
p48,57741
p126,57742
p10,57743
p122,57744
p126,57745
p126,57746
p123,57747
p18,57748
p15,57749
p126,57750
p65,57751
p65,57752
p9,57753
p40,57755
p2,57756
p10,57757
p121,57758
p16,57760
p16,57761
p53,57762
p1,57763
p28,57765
p16,57766
p81,57767
p122,57768
p122,57769
p11,57770
p9,57771
p125,57772
p10,57774
p27,57775
p126,57776
p9,57777
p9,57778
p9,57779
p9,57780
p9,57781
p9,57782
p9,57783
p9,57784
p9,57785
p121,57786
p53,57787
p28,57790
p9,57791
p10,57792
p105,57794
p30,57795
p10,57796
p10,57797
p126,57799
p36,57800
p36,57801
p65,57802
p7,57803
p9,57806
p9,57807
p9,57808
p9,57809
p9,57811
p43,57813
p9,57816
p9,57817
p9,57818
p9,57819
p9,57820
p9,57821
p114,57822
p43,57823
p46,57824
p51,57828
p28,57829
p70,57830
p10,57831
p69,57832
p10,57833
p10,57834
p10,57835
p10,57836
p10,57837
p131,57838
p126,57839
p11,57840
p10,57841
p105,57842
p126,57843
p45,57844
p126,57845
p126,57846
p126,57847
p126,57848
p9,57849
p9,57850
p103,57851
p103,57852
p103,57853
p10,57854
p131,57855
p9,57857
p53,57858
p13,57859
p10,57860
p15,57861
p105,57862
p126,57863
p126,57864
p48,57865
p48,57866
p127,57867
p126,57868
p126,57869
p47,57872
p70,57873
p70,57874
p70,57875
p9,57876
p63,57877
p63,57878
p123,57879
p43,57880
p36,57881
p5,57882
p28,57883
p95,57885
p95,57886
p47,57887
p103,57888
p49,57889
p9,57891
p9,57892
p118,57893
p97,57896
p99,57897
p102,57898
p25,57899
p10,57900
p10,57901
p14,57902
p43,57903
p10,57904
p94,57909
p42,57910
p6,57911
p80,57912
p11,57913
p81,57918
p65,57927
p30,57930
p131,57931
p9,57933
p131,57934
p28,57939
p131,57941
p131,57942
p36,57943
p96,57945
p73,57946
p31,57947
p126,57948
p126,57951
p50,57956
p11,57959
p11,57960
p10,57962
p20,57963
p80,57964
p20,57965
p77,57968
p127,57972
p48,57973
p63,57974
p53,57975
p45,57976
p8,57977
p9,57978
p129,57979
p34,57980
p63,57981
p9,57982
p60,57983
p103,57984
p31,57985
p31,57986
p50,57987
p9,57988
p131,57989
p131,57990
p122,57991
p131,57992
p10,57993
p18,57995
p28,57997
p122,57998
p122,57999
p61,58000
p63,58001
p10,58002
p10,58003
p130,58004
p63,58005
p25,58006
p10,58007
p83,58008
p65,58009
p31,58010
p13,58017
p53,58018
p16,58019
p103,58020
p65,58021
p7,58022
p54,58024
p134,58026
p65,58027
p126,58029
p126,58030
p131,58032
p10,58034
p133,58035
p126,58036
p28,58037
p69,58038
p9,58039
p50,58041
p27,58042
p70,58044
p44,58045
p60,58048
p130,58054
p89,58061
p10,58062
p131,58065
p65,58068
p126,58070
p45,58071
p10,58073
p10,58074
p10,58076
p50,58078
p126,58079
p63,58080
p112,58082
p9,58086
p127,58088
p45,58089
p122,58091
p126,58093
p126,58094
p126,58095
p131,58097
p31,58098
p5,58099
p10,58101
p10,58102
p74,58103
p16,58106
p125,58110
p81,58111
p9,58112
p10,58113
p10,58114
p9,58118
p9,58119
p103,58121
p10,58122
p126,58123
p75,58124
p47,58125
p34,58126
p34,58127
p10,58128
p25,58130
p7,58131
p10,58132
p98,58135
p53,58137
p130,58141
p16,58142
p129,58144
p129,58145
p28,58147
p9,58148
p10,58149
p7,58150
p10,58154
p28,58155
p48,58162
p44,58164
p30,58171
p126,58172
p131,58174
p20,58175
p132,58176
p80,58177
p106,58178
p126,58187
p10,58202
p50,58203
p9,58204
p54,58205
p9,58206
p126,58208
p50,58209
p131,58210
p95,58212
p28,58213
p133,58214
p98,58215
p9,58217
p20,58218
p78,58219
p10,58226
p10,58227
p125,58228
p43,58229
p43,58230
p122,58231
p10,58233
p10,58234
p126,58235
p70,58236
p129,58238
p123,58239
p31,58240
p123,58241
p48,58242
p123,58243
p123,58246
p122,58250
p123,58252
p103,58254
p52,58255
p31,58256
p95,58257
p99,58260
p9,58261
p28,58262
p111,58263
p5,58266
p111,58269
p131,58270
p131,58271
p131,58272
p98,58273
p98,58274
p131,58275
p131,58276
p131,58279
p131,58280
p131,58282
p131,58283
p31,58284
p10,58289
p10,58290
p28,58292
p28,58293
p127,58295
p10,58296
p10,58297
p10,58298
p9,58299
p10,58300
p9,58301
p11,58302
p9,58303
p10,58304
p98,58305
p10,58306
p10,58307
p10,58308
p10,58309
p98,58311
p98,58312
p97,58313
p97,58314
p97,58315
p98,58316
p98,58317
p98,58318
p12,58319
p9,58320
p63,58321
p40,58322
p98,58323
p5,58324
p50,58325
p123,58329
p98,58331
p97,58332
p98,58333
p98,58334
p97,58335
p98,58336
p97,58337
p98,58338
p98,58339
p98,58340
p98,58341
p98,58342
p98,58343
p98,58344
p98,58345
p97,58346
p98,58347
p97,58348
p98,58349
p98,58350
p103,58351
p10,58354
p10,58355
p126,58356
p131,58362
p48,58363
p126,58364
p10,58366
p9,58370
p9,58371
p60,58372
p10,58373
p9,58374
p9,58376
p80,58377
p67,58378
p9,58379
p112,58381
p5,58382
p28,58383
p15,58384
p131,58385
p113,58386
p131,58387
p10,58388
p10,58389
p98,58390
p106,58391
p17,58392
p10,58394
p10,58395
p9,58397
p10,58398
p92,58401
p126,58402
p131,58403
p50,58406
p69,58407
p121,58408
p131,58410
p131,58411
p131,58412
p70,58414
p105,58416
p10,58417
p10,58418
p10,58419
p122,58420
p131,58423
p65,58424
p122,58426
p103,58427
p10,58429
p10,58430
p92,58431
p10,58432
p125,58433
p70,58434
p9,58435
p9,58436
p9,58437
p32,58438
p1,58441
p126,58442
p122,58443
p70,58444
p10,58445
p10,58446
p10,58447
p10,58448
p10,58449
p10,58450
p10,58451
p10,58452
p97,58453
p10,58454
p5,58455
p70,58456
p70,58457
p70,58458
p70,58459
p70,58460
p70,58461
p10,58462
p123,58463
p47,58464
p47,58465
p10,58467
p6,58470
p62,58471
p9,58472
p125,58473
p53,58474
p112,58475
p13,58477
p58,58478
p47,58479
p98,58480
p94,58482
p126,58483
p94,58485
p30,58486
p98,58487
p61,58488
p13,58489
p13,58490
p98,58491
p97,58492
p98,58493
p98,58494
p98,58495
p105,58496
p122,58497
p10,58498
p10,58499
p10,58500
p28,58501
p10,58502
p5,58503
p10,58506
p9,58508
p9,58509
p9,58510
p126,58512
p10,58513
p10,58514
p28,58516
p28,58517
p126,58519
p31,58520
p31,58521
p9,58522
p98,58524
p9,58525
p98,58526
p10,58528
p98,58529
p98,58531
p12,58533
p131,58534
p122,58535
p126,58536
p65,58537
p98,58538
p28,58539
p31,58540
p129,58541
p10,58542
p28,58543
p13,58544
p10,58545
p104,58546
p34,58547
p34,58548
p127,58550
p132,58551
p106,58552
p106,58553
p132,58554
p76,58555
p106,58556
p28,58557
p98,58558
p92,58559
p99,58560
p131,58561
p59,58562
p43,58563
p126,58564
p122,58565
p131,58568
p126,58569
p25,58570
p2,58571
p94,58572
p33,58574
p47,58576
p107,58577
p9,58578
p44,58579
p103,58580
p10,58581
p10,58582
p133,58583
p131,58586
p103,58587
p31,58588
p31,58589
p10,58590
p5,58591
p10,58592
p41,58594
p130,58595
p48,58596
p25,58598
p25,58599
p25,58600
p25,58601
p25,58602
p25,58603
p25,58604
p98,58605
p134,58608
p10,58609
p10,58610
p10,58611
p10,58612
p65,58614
p106,58615
p9,58616
p101,58618
p134,58620
p10,58621
p98,58623
p131,58624
p9,58625
p10,58626
p10,58627
p94,58628
p31,58629
p112,58630
p123,58631
p30,58632
p9,58633
p10,58634
p9,58636
p97,58638
p10,58642
p80,58643
p13,58644
p66,58645
p10,58646
p127,58647
p98,58649
p131,58650
p126,58653
p126,58654
p68,58657
p37,58658
p25,58660
p112,58665
p53,58666
p98,58667
p97,58668
p98,58669
p98,58670
p98,58673
p98,58674
p98,58675
p103,58677
p127,58678
p127,58679
p131,58680
p48,58681
p131,58682
p51,58683
p115,58685
p134,58686
p5,58687
p1,58688
p31,58689
p103,58690
p68,58691
p43,58692
p81,58694
p40,58695
p1,58696
p98,58697
p10,58699
p96,58700
p131,58702
p106,58703
p103,58704
p96,58706
p96,58707
p61,58710
p10,58711
p9,58713
p122,58714
p122,58715
p65,58716
p61,58717
p10,58718
p103,58719
p48,58720
p10,58721
p97,58722
p98,58725
p97,58726
p97,58730
p97,58731
p97,58732
p97,58735
p98,58739
p98,58740
p98,58741
p97,58742
p97,58745
p98,58746
p46,58747
p131,58749
p10,58750
p10,58751
p10,58752
p10,58753
p10,58754
p10,58755
p10,58756
p10,58757
p10,58761
p10,58762
p10,58763
p48,58765
p60,58766
p53,58767
p127,58768
p33,58769
p106,58770
p47,58771
p60,58772
p48,58773
p48,58774
p48,58775
p127,58777
p112,58780
p98,58782
p34,58783
p34,58784
p128,58785
p128,58786
p128,58787
p128,58788
p128,58789
p128,58790
p98,58791
p97,58792
p126,58793
p31,58794
p105,58795
p105,58796
p105,58797
p98,58799
p98,58801
p98,58802
p98,58803
p98,58805
p98,58806
p98,58807
p98,58808
p98,58809
p98,58810
p122,58811
p98,58812
p122,58813
p9,58814
p127,58815
p122,58818
p66,58823
p129,58824
p80,58825
p113,58826
p97,58828
p97,58829
p103,58830
p10,58831
p30,58832
p28,58833
p77,58834
p48,58835
p42,58836
p63,58838
p131,58839
p98,58840
p30,58842
p98,58843
p98,58844
p98,58845
p98,58846
p98,58847
p98,58848
p98,58849
p98,58851
p98,58853
p98,58854
p98,58855
p98,58856
p98,58859
p97,58861
p98,58862
p97,58863
p98,58864
p97,58865
p98,58866
p98,58867
p98,58868
p67,58870
p131,58871
p36,58872
p127,58873
p98,58874
p132,58876
p126,58877
p98,58879
p98,58880
p45,58883
p45,58884
p70,58885
p69,58886
p80,58887
p9,58889
p9,58890
p103,58891
p94,58892
p94,58893
p80,58898
p31,58899
p49,58900
p34,58901
p50,58902
p80,58903
p121,58904
p11,58906
p11,58907
p103,58908
p11,58909
p11,58911
p10,58912
p10,58913
p10,58914
p13,58915
p9,58918
p9,58919
p9,58920
p112,58921
p73,58923
p82,58924
p82,58925
p70,58927
p43,58929
p70,58932
p131,58934
p129,58935
p131,58936
p131,58937
p50,58938
p47,58939
p47,58940
p106,58942
p98,58943
p66,58944
p131,58945
p63,58946
p126,58947
p132,58948
p9,58949
p126,58951
p98,58952
p106,58953
p9,58954
p98,58955
p98,58956
p98,58957
p131,58958
p55,58959
p6,58961
p10,58963
p129,58964
p36,58965
p18,58966
p15,58967
p15,58968
p15,58969
p15,58970
p10,58971
p28,58972
p10,58973
p131,58974
p9,58975
p9,58978
p127,58979
p40,58981
p10,58983
p9,58984
p9,58985
p10,58986
p24,58987
p10,58990
p9,58991
p134,58993
p50,58994
p43,58995
p43,58996
p49,58998
p50,58999
p126,59001
p11,59002
p20,59003
p99,59004
p48,59005
p10,59008
p10,59009
p31,59010
p131,59011
p131,59013
p131,59014
p131,59015
p97,59017
p105,59018
p105,59019
p28,59020
p83,59021
p131,59022
p131,59023
p111,59024
p123,59026
p131,59028
p131,59029
p131,59030
p131,59031
p131,59032
p131,59033
p63,59034
p97,59038
p98,59039
p129,59040
p98,59042
p133,59043
p30,59044
p52,59045
p131,59046
p129,59049
p98,59050
p98,59051
p98,59052
p70,59053
p126,59055
p122,59056
p126,59057
p9,59058
p126,59059
p131,59060
p83,59061
p65,59063
p50,59065
p65,59066
p48,59068
p130,59070
p45,59071
p131,59075
p5,59076
p131,59077
p131,59078
p131,59079
p131,59080
p131,59081
p131,59082
p34,59083
p53,59084
p131,59085
p10,59086
p9,59087
p10,59088
p131,59090
p115,59091
p103,59093
p10,59094
p10,59095
p10,59096
p126,59097
p10,59098
p10,59099
p98,59100
p97,59102
p98,59103
p97,59105
p98,59106
p98,59107
p98,59109
p55,59110
p97,59111
p98,59112
p98,59113
p97,59114
p98,59115
p98,59117
p65,59118
p98,59119
p98,59120
p131,59121
p9,59122
p98,59123
p98,59124
p98,59125
p97,59126
p98,59127
p131,59128
p9,59129
p9,59130
p131,59131
p10,59132
p10,59133
p131,59134
p131,59135
p131,59136
p131,59137
p11,59138
p11,59139
p131,59140
p101,59142
p33,59143
p33,59144
p98,59146
p121,59147
p98,59148
p98,59149
p9,59150
p98,59152
p98,59153
p98,59154
p98,59155
p98,59156
p98,59157
p98,59158
p97,59162
p98,59163
p98,59164
p10,59167
p30,59168
p10,59169
p98,59170
p98,59171
p106,59172
p98,59173
p98,59174
p98,59175
p98,59176
p98,59177
p131,59178
p131,59179
p106,59180
p70,59181
p10,59182
p9,59183
p92,59184
p126,59185
p126,59186
p38,59187
p92,59188
p98,59189
p98,59190
p98,59191
p98,59192
p65,59193
p36,59194
p36,59195
p36,59196
p43,59197
p33,59198
p33,59199
p37,59200
p68,59201
p10,59203
p65,59204
p65,59205
p61,59206
p60,59207
p98,59213
p97,59217
p10,59219
p123,59220
p94,59221
p134,59222
p70,59223
p70,59224
p70,59225
p70,59226
p70,59227
p70,59228
p70,59230
p70,59231
p70,59232
p50,59234
p10,59235
p10,59236
p10,59237
p63,59238
p33,59239
p101,59240
p131,59241
p131,59242
p48,59243
p60,59244
p48,59245
p48,59246
p48,59247
p126,59248
p10,59249
p10,59250
p47,59251
p10,59253
p133,59254
p107,59255
p9,59256
p9,59257
p10,59261
p10,59262
p9,59265
p9,59267
p9,59268
p10,59269
p10,59270
p10,59271
p10,59272
p10,59273
p128,59274
p128,59275
p128,59276
p126,59277
p126,59278
p9,59279
p9,59280
p25,59281
p123,59282
p9,59283
p50,59284
p40,59292
p133,59295
p112,59296
p126,59297
p9,59299
p9,59300
p133,59301
p133,59302
p133,59305
p133,59306
p10,59308
p10,59309
p84,59310
p50,59311
p50,59312
p133,59313
p133,59314
p10,59315
p10,59316
p10,59317
p126,59318
p126,59319
p65,59320
p65,59321
p10,59322
p9,59323
p111,59324
p97,59325
p114,59326
p9,59329
p9,59330
p60,59332
p98,59333
p10,59334
p94,59335
p98,59337
p28,59338
p9,59339
p5,59357
p131,59358
p10,59359
p10,59360
p131,59361
p131,59362
p131,59363
p126,59364
p126,59365
p126,59366
p126,59367
p131,59368
p126,59370
p126,59371
p6,59374
p98,59375
p98,59376
p98,59377
p67,59378
p10,59380
p7,59382
p48,59384
p25,59386
p25,59387
p25,59388
p25,59389
p131,59390
p65,59391
p109,59392
p31,59393
p131,59394
p131,59396
p13,59404
p10,59405
p98,59406
p59,59407
p10,59408
p10,59409
p10,59410
p10,59411
p10,59412
p9,59413
p10,59414
p132,59415
p10,59416
p60,59417
p10,59421
p10,59422
p10,59423
p106,59424
p105,59425
p98,59426
p98,59427
p9,59428
p98,59429
p13,59430
p10,59431
p106,59432
p106,59433
p106,59434
p38,59435
p103,59436
p134,59437
p134,59438
p97,59439
p10,59440
p10,59441
p63,59442
p10,59443
p28,59444
p129,59445
p126,59446
p10,59447
p94,59449
p94,59450
p98,59451
p30,59454
p30,59455
p94,59459
p50,59460
p10,59461
p33,59462
p131,59463
p131,59464
p131,59465
p131,59466
p103,59467
p131,59468
p10,59469
p127,59470
p48,59475
p129,59476
p129,59477
p107,59478
p105,59479
p105,59480
p105,59481
p107,59482
p105,59483
p131,59484
p131,59485
p98,59486
p98,59487
p98,59488
p111,59489
p7,59490
p7,59491
p7,59492
p7,59493
p7,59494
p132,59495
p98,59497
p98,59498
p98,59499
p98,59500
p98,59501
p98,59502
p97,59503
p98,59504
p98,59505
p98,59506
p98,59507
p98,59508
p98,59509
p97,59510
p97,59511
p98,59512
p98,59513
p98,59514
p98,59515
p98,59516
p98,59517
p98,59518
p97,59519
p98,59520
p97,59521
p9,59522
p9,59523
p10,59524
p9,59525
p98,59526
p98,59527
p10,59528
p98,59530
p9,59531
p10,59532
p98,59533
p98,59534
p94,59535
p10,59536
p10,59537
p10,59539
p10,59540
p10,59541
p97,59542
p126,59544
p113,59545
p115,59546
p105,59547
p98,59548
p98,59549
p9,59550
p98,59551
p98,59552
p97,59553
p97,59554
p9,59555
p94,59556
p31,59558
p78,59559
p31,59560
p98,59561
p98,59562
p98,59563
p97,59564
p98,59565
p97,59566
p98,59567
p96,59569
p97,59570
p96,59572
p131,59573
p104,59574
p98,59575
p97,59576
p97,59577
p97,59578
p98,59579
p98,59581
p98,59583
p98,59584
p98,59586
p97,59587
p97,59589
p98,59591
p98,59592
p98,59593
p97,59595
p96,59596
p10,59597
p10,59598
p10,59599
p10,59600
p126,59601
p98,59603
p98,59604
p98,59605
p98,59606
p10,59607
p10,59610
p101,59611
p99,59614
p31,59618
p31,59619
p25,59620
p48,59621
p131,59622
p127,59623
p131,59624
p131,59625
p131,59626
p126,59627
p126,59628
p127,59629
p52,59632
p9,59633
p28,59634
p83,59635
p131,59636
p70,59637
p10,59638
p98,59641
p98,59642
p98,59643
p98,59645
p98,59646
p50,59647
p98,59648
p65,59649
p94,59650
p10,59651
p10,59652
p31,59653
p65,59654
p38,59655
p34,59656
p10,59657
p33,59659
p25,59660
p10,59661
p98,59663
p84,59664
p97,59665
p98,59666
p98,59667
p98,59669
p97,59670
p98,59671
p98,59675
p98,59676
p98,59677
p98,59678
p129,59682
p36,59684
p99,59685
p101,59686
p9,59687
p98,59688
p91,59689
p91,59690
p91,59691
p99,59693
p98,59694
p15,59695
p132,59701
p25,59702
p9,59703
p127,59705
p98,59706
p98,59708
p43,59709
p89,59710
p98,59711
p65,59712
p41,59713
p125,59715
p129,59719
p5,59721
p10,59722
p10,59723
p131,59724
p131,59725
p53,59726
p96,59727
p96,59728
p71,59729
p10,59730
p131,59731
p60,59732
p60,59733
p60,59734
p70,59735
p40,59736
p9,59737
p9,59738
p10,59739
p10,59740
p129,59741
p33,59742
p123,59743
p101,59744
p131,59745
p9,59746
p13,59747
p9,59748
p123,59749
p131,59750
p131,59752
p101,59754
p129,59755
p18,59757
p98,59760
p98,59761
p98,59762
p111,59764
p131,59765
p131,59766
p131,59767
p131,59768
p101,59769
p105,59770
p79,59771
p54,59772
p112,59773
p131,59775
p131,59777
p98,59778
p30,59779
p131,59780
p131,59781
p28,59784
p103,59785
p25,59786
p25,59787
p132,59788
p127,59789
p5,59790
p80,59792
p80,59794
p98,59795
p98,59796
p126,59797
p10,59798
p10,59800
p132,59801
p9,59802
p9,59803
p10,59804
p9,59805
p60,59806
p33,59807
p105,59808
p92,59809
p75,59810
p123,59811
p63,59812
p13,59814
p131,59815
p127,59816
p25,59817
p97,59818
p27,59819
p131,59820
p131,59821
p131,59822
p106,59823
p98,59824
p98,59825
p12,59826
p13,59827
p98,59828
p98,59829
p98,59831
p98,59832
p98,59833
p106,59834
p98,59835
p74,59836
p53,59837
p47,59838
p131,59839
p10,59840
p123,59841
p123,59842
p94,59843
p118,59845
p80,59847
p34,59848
p33,59849
p33,59850
p123,59851
p43,59852
p104,59853
p105,59854
p105,59855
p98,59856
p98,59857
p133,59858
p105,59861
p94,59862
p94,59863
p94,59864
p94,59865
p131,59866
p101,59867
p10,59868
p13,59869
p9,59870
p10,59871
p131,59873
p94,59874
p44,59875
p94,59876
p10,59878
p10,59879
p128,59880
p128,59881
p131,59882
p80,59884
p98,59887
p53,59888
p94,59891
p94,59894
p94,59896
p94,59897
p98,59898
p98,59899
p9,59900
p98,59901
p81,59902
p37,59903
p99,59904
p99,59905
p122,59906
p98,59908
p126,59910
p99,59911
p97,59912
p99,59913
p98,59914
p9,59915
p10,59916
p98,59917
p13,59919
p98,59921
p103,59926
p131,59927
p98,59928
p97,59929
p97,59930
p79,59931
p25,59932
p98,59934
p97,59936
p98,59937
p64,59938
p9,59939
p9,59940
p25,59941
p10,59942
p62,59943
p98,59944
p25,59945
p25,59946
p85,59947
p10,59948
p121,59949
p97,59950
p98,59951
p9,59952
p130,59953
p101,59954
p98,59955
p98,59956
p80,59957
p25,59958
p80,59959
p80,59960
p10,59961
p10,59962
p10,59963
p10,59964
p25,59965
p98,59966
p98,59968
p10,59969
p48,59971
p62,59972
p101,59973
p34,59974
p34,59975
p10,59976
p10,59977
p9,59978
p9,59979
p131,59980
p107,59981
p107,59982
p107,59983
p107,59984
p107,59985
p107,59986
p107,59987
p107,59988
p107,59989
p107,59990
p101,59993
p61,59994
p117,59995
p98,59996
p97,59997
p98,59999
p98,60000
p98,60001
p98,60002
p98,60003
p127,60004
p101,60005
p102,60006
p10,60007
p34,60008
p15,60009
p15,60010
p16,60011
p16,60012
p50,60013
p101,60014
p1,60016
p103,60017
p103,60018
p103,60019
p98,60020
p1,60021
p131,60022
p33,60023
p101,60025
p10,60026
p9,60027
p96,60028
p121,60029
p98,60030
p10,60032
p9,60033
p9,60034
p10,60035
p123,60036
p111,60038
p9,60039
p132,60040
p9,60043
p61,60044
p128,60045
p105,60046
p105,60047
p98,60048
p9,60049
p97,60050
p97,60051
p97,60052
p98,60053
p132,60054
p97,60055
p131,60056
p5,60057
p89,60058
p65,60059
p11,60060
p101,60061
p30,60062
p94,60063
p94,60064
p131,60065
p36,60066
p131,60067
p15,60068
p52,60069
p101,60071
p97,60072
p131,60073
p131,60074
p131,60075
p131,60076
p9,60077
p10,60078
p10,60079
p10,60080
p10,60081
p94,60082
p9,60083
p10,60085
p10,60086
p48,60087
p36,60088
p123,60089
p10,60091
p10,60092
p10,60093
p10,60094
p10,60095
p123,60096
p127,60097
p127,60098
p131,60099
p10,60100
p97,60101
p65,60104
p97,60105
p98,60106
p97,60107
p97,60108
p132,60109
p131,60110
p131,60111
p5,60112
p126,60113
p127,60114
p127,60115
p131,60116
p104,60117
p103,60118
p10,60120
p98,60121
p65,60122
p62,60123
p101,60124
p124,60127
p98,60129
p98,60131
p116,60132
p98,60133
p98,60134
p98,60135
p98,60136
p109,60137
p9,60142
p34,60143
p98,60144
p47,60145
p98,60146
p98,60147
p98,60149
p127,60150
p10,60151
p47,60152
p10,60153
p10,60154
p98,60156
p98,60157
p98,60160
p98,60161
p98,60165
p98,60178
p98,60179
p98,60180
p98,60181
p10,60182
p10,60183
p94,60184
p10,60185
p10,60186
p10,60187
p98,60188
p98,60189
p112,60190
p98,60191
p9,60192
p9,60193
p31,60195
p31,60196
p31,60197
p31,60198
p97,60199
p98,60200
p126,60201
p98,60207
p98,60208
p98,60209
p48,60210
p122,60212
p121,60213
p61,60217
p50,60218
p9,60219
p9,60220
p118,60222
p9,60223
p9,60224
p132,60225
p9,60226
p126,60227
p132,60228
p127,60229
p28,60230
p11,60231
p127,60232
p10,60233
p124,60234
p124,60235
p124,60236
p10,60237
p105,60238
p107,60239
p98,60240
p95,60241
p10,60242
p33,60247
p33,60248
p9,60249
p107,60251
p107,60252
p105,60253
p43,60254
p10,60255
p49,60256
p98,60257
p31,60258
p24,60259
